Origin_Country_Cd,Origin_Route_City_Cd,Origin_Route_City_Nm,Origin_Area_Cd,Origin_Area_Nm,Meas_Type_Cd,Item_Id,Tag_Id,Planned_Drop_Date,Drop_Date,Dest_Country_Cd,Dest_Route_City_Cd,Dest_Route_City_Nm,Dest_Area_Cd,Dest_Area_Nm,Rcv_Date,Validated,Valid,Read_Dt,Read_Day,Site_Country_Cd,Site_Cd,Site_Nm,Site_Area_Nm,Reader,Reader_Id,Reader_Pse,Is_For_TD,FIR_PMC,Deletion_Reason_Cd,Deletion_Reason_Detail,TP_Read_After_Delivery,Has_TD_Read,Nr_Reads_Btw_Drop_And_Rcv,Nr_Reads_After_Delivery
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180146CU,J5GJ0001800092382,2018-08-31,2018-08-31,CU,CUHAV,Havana,CUHCT,Habana,2018-09-29,1,1,2018-09-08 16:08:23.0000000,Saturday,AT,ATVIEA,1300 AMU WIEN FLUGHAFEN,Wien,ATVIEA RP2@62,J11DJ0001500000121,Reader at office entrance and exit,1,0,,,0,1,148,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180149CU,J5GJ0001800092379,2018-08-27,2018-08-27,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-08 16:08:23.0000000,Saturday,AT,ATVIEA,1300 AMU WIEN FLUGHAFEN,Wien,ATVIEA RP2@62,J11DJ0001500000121,Reader at office entrance and exit,1,0,,,0,1,33,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180153CU,J5GJ0001800092375,2018-08-23,2018-08-23,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-08 16:08:23.0000000,Saturday,AT,ATVIEA,1300 AMU WIEN FLUGHAFEN,Wien,ATVIEA RP2@62,J11DJ0001500000121,Reader at office entrance and exit,1,0,,,0,1,159,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137MK,J5GJ0001800092007,2018-08-21,2018-08-21,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-08 16:20:43.0000000,Saturday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP93 Airside,J11DJ0001400000094,Reader at the office entrance,1,0,,,0,1,82,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180135MK,J5GJ0001800092005,2018-08-16,2018-08-16,MK,MKSKP,Skopje,MKSKP,Skopje,2018-09-27,0,1,2018-09-08 16:20:53.0000000,Saturday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP93 Airside,J11DJ0001400000094,Reader at the office entrance,1,0,,,0,1,9,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180134MK,J5GJ0001800092004,2018-08-16,2018-08-16,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-08 16:21:13.0000000,Saturday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP93 Airside,J11DJ0001400000094,Reader at the office entrance,1,0,,,0,1,16,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180136MK,J5GJ0001800092006,2018-08-21,2018-08-21,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-08 16:21:13.0000000,Saturday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP93 Airside,J11DJ0001400000094,Reader at the office entrance,1,0,,,0,1,12,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180138MK,J5GJ0001800092008,2018-08-22,2018-08-22,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-08 16:21:13.0000000,Saturday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP93 Airside,J11DJ0001400000094,Reader at the office entrance,1,0,,,0,1,57,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180140MK,J5GJ0001800092010,2018-08-24,2018-08-24,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,2018-09-26,1,1,2018-09-08 16:21:13.0000000,Saturday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP93 Airside,J11DJ0001400000094,Reader at the office entrance,1,0,,,0,1,171,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137MK,J5GJ0001800092007,2018-08-21,2018-08-21,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-08 16:21:20.0000000,Saturday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP92 Airside,J11DJ0001400000093,Reader at the office entrance,1,0,,,0,1,82,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180135MK,J5GJ0001800092005,2018-08-16,2018-08-16,MK,MKSKP,Skopje,MKSKP,Skopje,2018-09-27,0,1,2018-09-08 16:21:29.0000000,Saturday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP92 Airside,J11DJ0001400000093,Reader at the office entrance,1,0,,,0,1,9,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180140MK,J5GJ0001800092010,2018-08-24,2018-08-24,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,2018-09-26,1,1,2018-09-08 16:21:29.0000000,Saturday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP92 Airside,J11DJ0001400000093,Reader at the office entrance,1,0,,,0,1,171,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137MK,J5GJ0001800092007,2018-08-21,2018-08-21,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-08 16:25:37.0000000,Saturday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP61 Airside,J11DJ0001300000327,Reader at the office entrance,1,0,,,0,1,82,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137MK,J5GJ0001800092007,2018-08-21,2018-08-21,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-08 16:32:32.0000000,Saturday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP89 Customs,J11DJ0001400000090,Reader at customs entrance and exit,1,0,,,0,1,82,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180134MK,J5GJ0001800092004,2018-08-16,2018-08-16,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-09 06:49:05.0000000,Sunday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP91 Customs,J11DJ0001400000092,Reader at customs entrance and exit,1,0,,,0,1,16,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180135MK,J5GJ0001800092005,2018-08-16,2018-08-16,MK,MKSKP,Skopje,MKSKP,Skopje,2018-09-27,0,1,2018-09-09 06:49:05.0000000,Sunday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP91 Customs,J11DJ0001400000092,Reader at customs entrance and exit,1,0,,,0,1,9,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180136MK,J5GJ0001800092006,2018-08-21,2018-08-21,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-09 06:49:05.0000000,Sunday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP91 Customs,J11DJ0001400000092,Reader at customs entrance and exit,1,0,,,0,1,12,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137MK,J5GJ0001800092007,2018-08-21,2018-08-21,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-09 06:49:05.0000000,Sunday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP91 Customs,J11DJ0001400000092,Reader at customs entrance and exit,1,0,,,0,1,82,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180138MK,J5GJ0001800092008,2018-08-22,2018-08-22,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-09 06:49:05.0000000,Sunday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP91 Customs,J11DJ0001400000092,Reader at customs entrance and exit,1,0,,,0,1,57,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180139MK,J5GJ0001800092009,2018-08-22,2018-08-22,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-09 06:49:05.0000000,Sunday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP91 Customs,J11DJ0001400000092,Reader at customs entrance and exit,1,0,,,0,1,10,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180140MK,J5GJ0001800092010,2018-08-24,2018-08-24,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,2018-09-26,1,1,2018-09-09 06:49:05.0000000,Sunday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP91 Customs,J11DJ0001400000092,Reader at customs entrance and exit,1,0,,,0,1,171,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137MK,J5GJ0001800092007,2018-08-21,2018-08-21,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-09 06:54:00.0000000,Sunday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP91 Customs,J11DJ0001400000092,Reader at customs entrance and exit,1,0,,,0,1,82,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180140MK,J5GJ0001800092010,2018-08-24,2018-08-24,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,2018-09-26,1,1,2018-09-09 06:54:00.0000000,Sunday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP91 Customs,J11DJ0001400000092,Reader at customs entrance and exit,1,0,,,0,1,171,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137MK,J5GJ0001800092007,2018-08-21,2018-08-21,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-09 11:13:43.0000000,Sunday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP65 Surface,J11DJ0001300000331,Reader at the office exit,1,0,,,0,1,82,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137MK,J5GJ0001800092007,2018-08-21,2018-08-21,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-09 11:13:44.0000000,Sunday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP64 Surface,J11DJ0001300000330,Reader at the office exit,1,0,,,0,1,82,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137MK,J5GJ0001800092007,2018-08-21,2018-08-21,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-09 11:13:58.0000000,Sunday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP66 Surface,J11DJ0001300000332,Reader at the office exit,1,0,,,0,1,82,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137MK,J5GJ0001800092007,2018-08-21,2018-08-21,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-09 11:18:54.0000000,Sunday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP65 Surface,J11DJ0001300000331,Reader at the office exit,1,0,,,0,1,82,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137MK,J5GJ0001800092007,2018-08-21,2018-08-21,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-09 11:19:15.0000000,Sunday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP64 Surface,J11DJ0001300000330,Reader at the office exit,1,0,,,0,1,82,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137MK,J5GJ0001800092007,2018-08-21,2018-08-21,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-09 11:19:33.0000000,Sunday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP63 Surface,J11DJ0001300000329,Reader at the office exit,1,0,,,0,1,82,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137MK,J5GJ0001800092007,2018-08-21,2018-08-21,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-09 11:19:49.0000000,Sunday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP66 Surface,J11DJ0001300000332,Reader at the office exit,1,0,,,0,1,82,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137MK,J5GJ0001800092007,2018-08-21,2018-08-21,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-10 01:32:58.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP64 Surface,J11DJ0001300000330,Reader at the office exit,1,0,,,0,1,82,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137MK,J5GJ0001800092007,2018-08-21,2018-08-21,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-10 01:33:06.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP65 Surface,J11DJ0001300000331,Reader at the office exit,1,0,,,0,1,82,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137MK,J5GJ0001800092007,2018-08-21,2018-08-21,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-10 01:34:19.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP66 Surface,J11DJ0001300000332,Reader at the office exit,1,0,,,0,1,82,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180135MK,J5GJ0001800092005,2018-08-16,2018-08-16,MK,MKSKP,Skopje,MKSKP,Skopje,2018-09-27,0,1,2018-09-10 01:34:26.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP65 Surface,J11DJ0001300000331,Reader at the office exit,1,0,,,0,1,9,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180140MK,J5GJ0001800092010,2018-08-24,2018-08-24,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,2018-09-26,1,1,2018-09-10 01:34:26.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP65 Surface,J11DJ0001300000331,Reader at the office exit,1,0,,,0,1,171,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180134MK,J5GJ0001800092004,2018-08-16,2018-08-16,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-10 01:34:36.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP65 Surface,J11DJ0001300000331,Reader at the office exit,1,0,,,0,1,16,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180138MK,J5GJ0001800092008,2018-08-22,2018-08-22,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-10 01:34:36.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP65 Surface,J11DJ0001300000331,Reader at the office exit,1,0,,,0,1,57,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180139MK,J5GJ0001800092009,2018-08-22,2018-08-22,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-10 01:34:36.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP65 Surface,J11DJ0001300000331,Reader at the office exit,1,0,,,0,1,10,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137MK,J5GJ0001800092007,2018-08-21,2018-08-21,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-10 01:36:20.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP66 Surface,J11DJ0001300000332,Reader at the office exit,1,0,,,0,1,82,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180140MK,J5GJ0001800092010,2018-08-24,2018-08-24,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,2018-09-26,1,1,2018-09-10 01:36:27.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP65 Surface,J11DJ0001300000331,Reader at the office exit,1,0,,,0,1,171,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137MK,J5GJ0001800092007,2018-08-21,2018-08-21,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-10 01:37:47.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP65 Surface,J11DJ0001300000331,Reader at the office exit,1,0,,,0,1,82,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180140MK,J5GJ0001800092010,2018-08-24,2018-08-24,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,2018-09-26,1,1,2018-09-10 01:38:37.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP65 Surface,J11DJ0001300000331,Reader at the office exit,1,0,,,0,1,171,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137MK,J5GJ0001800092007,2018-08-21,2018-08-21,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-10 01:38:50.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP66 Surface,J11DJ0001300000332,Reader at the office exit,1,0,,,0,1,82,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137MK,J5GJ0001800092007,2018-08-21,2018-08-21,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-10 01:39:57.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP65 Surface,J11DJ0001300000331,Reader at the office exit,1,0,,,0,1,82,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180140MK,J5GJ0001800092010,2018-08-24,2018-08-24,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,2018-09-26,1,1,2018-09-10 01:40:47.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP65 Surface,J11DJ0001300000331,Reader at the office exit,1,0,,,0,1,171,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137MK,J5GJ0001800092007,2018-08-21,2018-08-21,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-10 01:41:10.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP66 Surface,J11DJ0001300000332,Reader at the office exit,1,0,,,0,1,82,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137MK,J5GJ0001800092007,2018-08-21,2018-08-21,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-10 01:42:07.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP65 Surface,J11DJ0001300000331,Reader at the office exit,1,0,,,0,1,82,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180140MK,J5GJ0001800092010,2018-08-24,2018-08-24,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,2018-09-26,1,1,2018-09-10 01:42:57.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP65 Surface,J11DJ0001300000331,Reader at the office exit,1,0,,,0,1,171,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137MK,J5GJ0001800092007,2018-08-21,2018-08-21,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-10 01:43:30.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP66 Surface,J11DJ0001300000332,Reader at the office exit,1,0,,,0,1,82,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137MK,J5GJ0001800092007,2018-08-21,2018-08-21,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-10 01:44:27.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP65 Surface,J11DJ0001300000331,Reader at the office exit,1,0,,,0,1,82,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180140MK,J5GJ0001800092010,2018-08-24,2018-08-24,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,2018-09-26,1,1,2018-09-10 01:45:07.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP65 Surface,J11DJ0001300000331,Reader at the office exit,1,0,,,0,1,171,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137MK,J5GJ0001800092007,2018-08-21,2018-08-21,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-10 01:45:40.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP66 Surface,J11DJ0001300000332,Reader at the office exit,1,0,,,0,1,82,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180140MK,J5GJ0001800092010,2018-08-24,2018-08-24,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,2018-09-26,1,1,2018-09-10 01:46:00.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP66 Surface,J11DJ0001300000332,Reader at the office exit,1,0,,,0,1,171,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137MK,J5GJ0001800092007,2018-08-21,2018-08-21,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-10 01:46:37.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP65 Surface,J11DJ0001300000331,Reader at the office exit,1,0,,,0,1,82,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137MK,J5GJ0001800092007,2018-08-21,2018-08-21,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-10 01:47:50.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP66 Surface,J11DJ0001300000332,Reader at the office exit,1,0,,,0,1,82,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180140MK,J5GJ0001800092010,2018-08-24,2018-08-24,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,2018-09-26,1,1,2018-09-10 01:47:57.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP65 Surface,J11DJ0001300000331,Reader at the office exit,1,0,,,0,1,171,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137MK,J5GJ0001800092007,2018-08-21,2018-08-21,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-10 01:47:58.0000000,Monday,DE,DEFRAA,IPZ Frankfurt,Frankfurt am Main,DEFRAA RP64 Surface,J11DJ0001300000330,Reader at the office exit,1,0,,,0,1,82,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137UY,J5GJ0001800076887,2018-08-24,2018-08-24,UY,UYMVD,Montevideo,UYMVD,Montevideo,2018-09-18,1,1,2018-09-10 09:55:11.9260000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,8,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137UY,J5GJ0001800076887,2018-08-24,2018-08-24,UY,UYMVD,Montevideo,UYMVD,Montevideo,2018-09-18,1,1,2018-09-10 09:55:13.4250000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,8,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137UY,J5GJ0001800076887,2018-08-24,2018-08-24,UY,UYMVD,Montevideo,UYMVD,Montevideo,2018-09-18,1,1,2018-09-10 10:01:10.5710000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,8,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180104BO,J5GJ0001800050586,2018-08-28,2018-08-28,BO,BOLPB,La Paz,BOLPB,La Paz,,0,1,2018-09-10 10:01:10.8780000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,4,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180133BO,J5GJ0001800050553,2018-08-23,2018-08-23,BO,BOLPB,La Paz,BOLPB,La Paz,,0,1,2018-09-10 10:01:12.5130000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,4,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180134BO,J5GJ0001800050554,2018-08-23,2018-08-23,BO,BOLPB,La Paz,BOLPB,La Paz,,0,1,2018-09-10 10:01:21.7230000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,4,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180134BO,J5GJ0001800050554,2018-08-23,2018-08-23,BO,BOLPB,La Paz,BOLPB,La Paz,,0,1,2018-09-10 10:01:22.7450000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,4,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180114UY,J5GJ0001800076864,2018-08-23,2018-08-23,UY,UYMVD,Montevideo,UYMVD,Montevideo,2018-09-18,1,1,2018-09-10 10:01:28.6370000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,4,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180115UY,J5GJ0001800076865,2018-08-28,2018-08-28,UY,UYMVD,Montevideo,UYMVD,Montevideo,2018-09-18,1,1,2018-09-10 10:01:45.8450000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,2,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180103BO,J5GJ0001800050585,2018-08-27,2018-08-27,BO,BOLPB,La Paz,BOLPB,La Paz,,0,1,2018-09-10 10:03:44.5530000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,2,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180102BO,J5GJ0001800050584,2018-08-24,2018-08-24,BO,BOLPB,La Paz,BOLPB,La Paz,,0,1,2018-09-10 10:03:44.7140000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,6,0
MK,MKGVL,Gevgelija,MKGCT,Gevgelija,E2E,MK180133CU,J5GJ0001800092363,2018-09-05,2018-09-05,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-10 10:04:03.4300000,Monday,MK,MKSKPB,OE 1003 SKOPJE B,Skopje,Gate 3 - 1003 OE Entry,J11DJ0001700000253,Reader at the office entrance,1,0,,,0,1,32,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180148CU,J5GJ0001800092380,2018-09-05,2018-09-05,CU,CUHAV,Havana,CUHCT,Habana,2018-09-29,1,1,2018-09-10 10:04:03.7060000,Monday,MK,MKSKPB,OE 1003 SKOPJE B,Skopje,Gate 3 - 1003 OE Entry,J11DJ0001700000253,Reader at the office entrance,1,0,,,0,1,72,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180147CU,J5GJ0001800092381,2018-09-04,2018-09-04,CU,CUHAV,Havana,CUHCT,Habana,2018-09-29,1,1,2018-09-10 10:04:03.9510000,Monday,MK,MKSKPB,OE 1003 SKOPJE B,Skopje,Gate 3 - 1003 OE Entry,J11DJ0001700000253,Reader at the office entrance,1,0,,,0,1,27,0
